id_venda,data_venda,ano,mes,dia,quantidade,valor_total,canal_venda,nome_produto,categoria,linha,nome_cliente,estado,categoria_email
1905,2025-02-12 18:40:53,2025,2,12,3,742.29,Revendedora,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Liz Barbosa,PI,Outros
2353,2025-09-09 14:21:50,2025,9,9,1,76.59,Revendedora,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Dra. Gabrielly Sales,SP,Outros
1952,2025-04-08 13:35:10,2025,4,8,3,715.89,Revendedora,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Maria Helena Siqueira,AM,Outros
2258,2025-06-14 14:17:37,2025,6,14,1,151.91,Revendedora,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Gustavo Cavalcante,CE,Gmail User
1485,2025-10-21 02:01:37,2025,10,21,3,98.49,App,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Davi Lopes,MS,Gmail User
1241,2025-07-19 14:53:59,2025,7,19,3,374.58,Site,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Isis Carvalho,CE,Gmail User
1958,2024-12-20 01:44:56,2024,12,20,1,62.70,Revendedora,Glamour - Variação 2,Perfumaria,Glamour,Dr. Davi Miguel Rodrigues,SP,Outros
1333,2025-09-27 20:56:24,2025,9,27,5,615.75,App,Base Mate - Variação 2,Maquiagem,Base Mate,Liz Viana,RJ,Outros
2073,2025-09-01 00:00:21,2025,9,1,4,580.52,Loja Física,Egeo - Variação 3,Perfumaria,Egeo,Srta. Stella Casa Grande,MG,Outros
1563,2025-11-28 15:16:30,2025,11,28,1,151.91,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Lorenzo Pastor,AC,Outros
1792,2025-03-02 04:51:43,2025,3,2,5,382.95,Site,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Bianca Sampaio,SC,Gmail User
2443,2025-02-13 09:48:29,2025,2,13,2,453.60,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Isabella Moreira,PI,Outros
1962,2025-04-07 20:13:38,2025,4,7,5,382.95,Loja Física,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Ana Cecília Caldeira,MS,Gmail User
1615,2025-01-13 17:23:39,2025,1,13,5,1149.45,Revendedora,Quasar - Variação 3,Perfumaria,Quasar,Maya Araújo,RR,Gmail User
1614,2025-08-25 13:36:33,2025,8,25,1,138.05,Revendedora,Glamour - Variação 3,Perfumaria,Glamour,Pedro Miguel Silva,PB,Gmail User
1651,2025-02-08 18:13:28,2025,2,8,5,1134.00,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Ana Beatriz da Mata,AC,Outros
2412,2025-01-10 05:01:08,2025,1,10,3,335.25,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Lorena Nunes,RN,Outros
1562,2025-06-07 09:11:07,2025,6,7,5,1096.75,Loja Física,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Bruna Rezende,AP,Outros
2045,2025-01-14 06:52:20,2025,1,14,1,146.37,Site,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Sr. Davi Lucas Andrade,PA,Gmail User
1567,2025-02-05 18:15:08,2025,2,5,2,459.78,Site,Quasar - Variação 3,Perfumaria,Quasar,Dr. João Vitor Sá,MA,Outros
2372,2025-09-21 07:30:00,2025,9,21,1,211.94,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Felipe Casa Grande,RN,Outros
1904,2025-11-28 22:55:20,2025,11,28,3,507.18,Site,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Zoe Correia,CE,Outros
1598,2025-02-21 22:25:42,2025,2,21,2,303.82,Site,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Rafael Pires,PE,Outros
2335,2025-08-08 01:55:18,2025,8,8,2,418.20,App,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Maya Azevedo,SP,Gmail User
1383,2024-12-16 20:56:47,2024,12,16,4,667.96,Revendedora,Egeo - Variação 2,Perfumaria,Egeo,Pietro Duarte,AL,Outros
2127,2025-01-18 04:57:28,2025,1,18,2,73.98,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Sr. Lucca Porto,MS,Outros
1566,2024-12-23 18:26:13,2024,12,23,4,131.32,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Maria Júlia Correia,ES,Outros
1596,2025-12-01 15:48:36,2025,12,1,5,743.75,Revendedora,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Isabel Machado,MT,Outros
1555,2025-01-10 00:02:11,2025,1,10,4,147.96,Revendedora,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,João Felipe Sales,PR,Outros
1239,2025-05-30 05:09:30,2025,5,30,3,648.09,Site,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Anthony da Rocha,AC,Outros
1881,2025-07-30 00:58:53,2025,7,30,4,954.52,Loja Física,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Matheus Santos,DF,Outros
1483,2025-07-30 21:06:47,2025,7,30,5,1230.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Sr. Arthur Miguel Freitas,DF,Outros
2445,2025-04-20 04:56:25,2025,4,20,4,304.28,Loja Física,Egeo - Variação 1,Perfumaria,Egeo,Sra. Antonella Cavalcanti,SE,Outros
1738,2025-02-12 01:39:53,2025,2,12,5,690.25,Site,Glamour - Variação 3,Perfumaria,Glamour,Sra. Natália Barros,RS,Outros
1994,2025-08-23 14:48:21,2025,8,23,4,125.72,App,Quasar - Variação 2,Perfumaria,Quasar,Sr. Arthur Miguel Pacheco,RO,Outros
2676,2025-04-23 00:45:46,2025,4,23,2,62.86,Site,Quasar - Variação 2,Perfumaria,Quasar,Mariane Vasconcelos,PA,Outros
1990,2025-05-31 14:02:14,2025,5,31,1,31.43,Site,Quasar - Variação 2,Perfumaria,Quasar,Maria Fernanda Abreu,AC,Outros
2401,2025-01-23 07:02:42,2025,1,23,2,494.86,Revendedora,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Maitê Santos,AL,Outros
1151,2025-03-13 21:35:19,2025,3,13,4,585.48,Revendedora,Máscara Capilar - Variação 1,Cabelos,Máscara Capilar,Ana Carolina Nascimento,RS,Outros
1788,2025-08-18 03:22:39,2025,8,18,5,690.25,Loja Física,Glamour - Variação 3,Perfumaria,Glamour,Murilo Almeida,SE,Outros
1589,2025-01-08 21:10:04,2025,1,8,3,446.25,Revendedora,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Juliana Martins,RO,Outros
1727,2025-11-06 19:01:49,2025,11,6,3,247.38,Revendedora,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Arthur Gabriel Ribeiro,PI,Outros
1837,2025-08-27 01:18:03,2025,8,27,1,209.10,Site,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Davi Brito,TO,Outros
1622,2025-02-28 05:54:45,2025,2,28,3,648.09,Revendedora,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Caroline da Rocha,RN,Outros
1139,2025-02-03 01:11:38,2025,2,3,3,680.40,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Rafaela Silveira,PB,Outros
1351,2025-08-19 13:14:15,2025,8,19,4,989.72,Loja Física,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Dr. João Guilherme Peixoto,MS,Outros
1691,2025-01-03 10:36:05,2025,1,3,3,482.10,Revendedora,Base Mate - Variação 3,Maquiagem,Base Mate,Enzo Gabriel Ferreira,TO,Outros
2444,2025-11-19 17:06:41,2025,11,19,3,500.97,Revendedora,Egeo - Variação 2,Perfumaria,Egeo,Srta. Maria Clara Rios,RJ,Outros
2505,2025-02-15 12:54:56,2025,2,15,4,575.80,Revendedora,Malbec - Variação 1,Perfumaria,Malbec,Carlos Eduardo Nascimento,MT,Outros
1956,2025-06-15 01:26:05,2025,6,15,4,877.40,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,João Miguel Ramos,SP,Outros
2123,2025-07-17 07:35:09,2025,7,17,3,610.11,Revendedora,Glamour - Variação 1,Perfumaria,Glamour,Lorena Montenegro,SC,Outros
2023,2025-08-10 03:17:05,2025,8,10,2,223.50,Site,Floratta - Variação 2,Perfumaria,Floratta,Otávio Nunes,ES,Outros
2449,2025-03-16 08:26:14,2025,3,16,3,94.29,Revendedora,Quasar - Variação 2,Perfumaria,Quasar,Yago Teixeira,TO,Outros
2113,2025-02-18 15:35:04,2025,2,18,1,219.35,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Maria Fernanda Almeida,CE,Outros
2103,2025-04-08 16:37:00,2025,4,8,3,369.45,App,Base Mate - Variação 2,Maquiagem,Base Mate,Ágatha Ferreira,AM,Outros
1978,2024-12-16 20:33:13,2024,12,16,1,124.86,App,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Bryan Rezende,BA,Outros
2442,2025-10-06 20:32:23,2025,10,6,5,412.30,Loja Física,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Brenda Viana,PR,Gmail User
1942,2025-11-25 17:16:15,2025,11,25,5,558.75,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Pedro Lucas Carvalho,RO,Gmail User
1646,2025-04-03 12:14:58,2025,4,3,3,370.38,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Dr. Vicente Moreira,DF,Outros
1985,2025-05-02 04:29:49,2025,5,2,2,276.10,Site,Glamour - Variação 3,Perfumaria,Glamour,Cecília Rocha,SP,Outros
1437,2025-03-18 22:56:43,2025,3,18,3,370.38,Site,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Maria Luiza da Luz,ES,Outros
2200,2025-05-02 23:04:29,2025,5,2,4,989.72,Revendedora,Sabonete Líquido - Variação 2,Corpo e Banho,Sabonete Líquido,Oliver Novais,SE,Outros
2004,2025-11-01 07:35:26,2025,11,1,3,247.38,App,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Igor Nunes,RR,Outros
1568,2025-07-12 19:59:43,2025,7,12,2,492.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Agatha Moura,SE,Outros
1269,2025-08-24 17:48:40,2025,8,24,1,211.94,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Ayla Ribeiro,SP,Outros
2756,2025-02-24 23:06:57,2025,2,24,2,365.06,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Pietro Cardoso,PR,Outros
1240,2025-03-14 08:55:58,2025,3,14,1,170.79,Site,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Heloísa Andrade,ES,Outros
1827,2025-07-13 18:47:26,2025,7,13,1,82.46,App,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Maysa Alves,RJ,Gmail User
1835,2025-06-30 17:32:45,2025,6,30,4,306.36,App,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Srta. Ísis Barbosa,MA,Outros
2647,2025-11-13 07:30:19,2025,11,13,3,680.40,App,Floratta - Variação 1,Perfumaria,Floratta,Maria Sophia Santos,PR,Outros
1371,2025-04-18 02:33:49,2025,4,18,5,1149.45,Loja Física,Quasar - Variação 3,Perfumaria,Quasar,Noah Aragão,AL,Outros
1323,2025-08-03 21:22:38,2025,8,3,1,148.75,App,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Antonella Almeida,PR,Outros
2234,2025-07-09 17:17:32,2025,7,9,5,719.75,Loja Física,Malbec - Variação 1,Perfumaria,Malbec,Sr. Danilo Ribeiro,SE,Outros
1941,2025-07-16 09:28:47,2025,7,16,4,877.40,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Sra. Lavínia Silva,RN,Outros
2551,2025-04-08 14:24:04,2025,4,8,3,369.45,App,Base Mate - Variação 2,Maquiagem,Base Mate,Maria Helena Costa,SP,Outros
2500,2025-02-27 14:59:19,2025,2,27,2,333.98,Revendedora,Egeo - Variação 2,Perfumaria,Egeo,Emanuelly Freitas,ES,Outros
1565,2025-11-28 17:42:33,2025,11,28,1,111.75,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Srta. Maria Julia Duarte,RS,Outros
2546,2025-07-17 13:33:23,2025,7,17,4,676.24,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Noah Montenegro,RJ,Outros
2694,2025-03-23 06:14:51,2025,3,23,5,617.30,Loja Física,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Luiz Henrique Souza,RS,Outros
1932,2025-06-15 10:40:20,2025,6,15,2,341.58,Loja Física,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Olívia Viana,SE,Outros
2316,2025-11-10 23:35:01,2025,11,10,3,435.39,Revendedora,Egeo - Variação 3,Perfumaria,Egeo,Sr. Luiz Otávio Vasconcelos,MG,Outros
1490,2024-12-30 23:07:27,2024,12,30,3,370.38,Site,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Maria Flor Novaes,SP,Outros
1074,2025-03-22 01:15:19,2025,3,22,5,412.30,App,Condicionador Match - Variação 3,Cabelos,Condicionador Match,Yago Araújo,RO,Outros
2491,2024-12-29 20:05:22,2024,12,29,2,321.60,Loja Física,Floratta - Variação 3,Perfumaria,Floratta,Lavínia Monteiro,MS,Outros
2470,2025-08-22 08:43:40,2025,8,22,2,438.70,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Amanda das Neves,CE,Gmail User
2098,2025-10-31 09:36:00,2025,10,31,4,642.80,App,Base Mate - Variação 3,Maquiagem,Base Mate,Helena Ramos,AC,Outros
2074,2025-03-01 13:35:49,2025,3,1,4,131.32,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Eduardo Cunha,RJ,Outros
2180,2024-12-23 00:42:01,2024,12,23,4,907.20,Site,Floratta - Variação 1,Perfumaria,Floratta,Samuel Vieira,SP,Outros
1367,2025-03-25 19:29:45,2025,3,25,3,667.44,Revendedora,Quasar - Variação 1,Perfumaria,Quasar,Dr. Luiz Miguel Lopes,CE,Outros
1202,2025-11-17 08:00:21,2025,11,17,1,216.03,Site,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Dra. Lívia Mendonça,MA,Gmail User
2524,2025-05-20 02:44:50,2025,5,20,5,853.95,Loja Física,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Ana Sophia Azevedo,MS,Gmail User
1968,2025-02-15 13:44:33,2025,2,15,4,643.20,App,Floratta - Variação 3,Perfumaria,Floratta,Mateus Andrade,PB,Outros
2437,2025-09-05 11:50:13,2025,9,5,4,131.32,Loja Física,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Kamilly Sampaio,MG,Outros
1807,2025-07-02 14:25:30,2025,7,2,4,889.92,App,Quasar - Variação 1,Perfumaria,Quasar,Henry Gabriel Fernandes,GO,Outros
1850,2025-01-23 12:26:18,2025,1,23,5,743.75,Revendedora,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Murilo Montenegro,PE,Outros
1366,2025-10-19 05:24:13,2025,10,19,3,145.20,Revendedora,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Vinícius Albuquerque,TO,Outros
2662,2025-11-05 15:26:11,2025,11,5,1,150.70,App,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Lara Gonçalves,DF,Outros
1737,2025-06-23 08:50:00,2025,6,23,5,706.75,Revendedora,Malbec - Variação 3,Perfumaria,Malbec,Noah da Mota,MT,Outros
1547,2025-08-22 23:43:36,2025,8,22,2,246.92,App,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Brayan da Cunha,CE,Outros
1152,2025-11-18 19:07:59,2025,11,18,3,658.05,Site,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Asafe Azevedo,SE,Outros
2438,2025-01-08 01:38:29,2025,1,8,5,834.95,App,Egeo - Variação 2,Perfumaria,Egeo,Vitor Hugo Pimenta,MG,Outros
1872,2025-03-28 14:17:22,2025,3,28,2,301.40,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Vitor Hugo Teixeira,RS,Outros
1736,2025-10-30 14:31:41,2025,10,30,1,160.70,App,Base Mate - Variação 3,Maquiagem,Base Mate,Jade Machado,AM,Gmail User
2303,2025-10-12 13:32:24,2025,10,12,2,406.74,Loja Física,Glamour - Variação 1,Perfumaria,Glamour,Léo Silveira,RN,Outros
2784,2024-12-26 00:34:29,2024,12,26,1,226.80,Loja Física,Floratta - Variação 1,Perfumaria,Floratta,Maria Flor Carvalho,MG,Outros
2150,2025-01-08 12:02:15,2025,1,8,4,813.48,Loja Física,Glamour - Variação 1,Perfumaria,Glamour,Levi Mendonça,AL,Outros
2336,2025-05-19 13:32:16,2025,5,19,1,210.20,Revendedora,Base Mate - Variação 1,Maquiagem,Base Mate,Valentim Pacheco,PA,Gmail User
1610,2025-10-31 04:13:27,2025,10,31,3,145.20,Site,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Jade Costela,RO,Outros
2177,2025-05-27 23:16:29,2025,5,27,1,216.03,Site,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Srta. Clarice Nogueira,PR,Outros
2519,2025-05-14 05:26:52,2025,5,14,4,877.40,Loja Física,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,João Vitor Pimenta,MT,Outros
1041,2025-06-27 12:12:07,2025,6,27,3,689.67,Loja Física,Quasar - Variação 3,Perfumaria,Quasar,Francisco Monteiro,RS,Outros
2815,2025-03-11 19:41:40,2025,3,11,4,642.80,Site,Base Mate - Variação 3,Maquiagem,Base Mate,Marcelo Fernandes,RN,Outros
1200,2025-07-06 22:56:39,2025,7,6,2,444.96,Revendedora,Quasar - Variação 1,Perfumaria,Quasar,Heloisa Machado,AM,Outros
2164,2025-08-02 18:55:19,2025,8,2,5,1059.70,App,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Isabella Azevedo,TO,Gmail User
1407,2025-08-07 01:12:02,2025,8,7,4,755.64,Loja Física,Malbec - Variação 2,Perfumaria,Malbec,Marcela Alves,PA,Gmail User
1501,2025-01-02 15:48:47,2025,1,2,5,1149.45,Site,Quasar - Variação 3,Perfumaria,Quasar,Nicole Barros,AP,Outros
1758,2025-05-20 17:33:33,2025,5,20,1,76.07,App,Egeo - Variação 1,Perfumaria,Egeo,Theo das Neves,RR,Gmail User
2814,2025-12-02 08:30:24,2025,12,2,3,738.00,App,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Kaique Brito,AM,Outros
2385,2025-01-01 06:32:31,2025,1,1,5,1045.50,Loja Física,Shampoo Match - Variação 1,Cabelos,Shampoo Match,Helena Siqueira,RR,Outros
2298,2024-12-07 16:12:39,2024,12,7,3,500.97,Loja Física,Egeo - Variação 2,Perfumaria,Egeo,Lunna Jesus,MA,Outros
2066,2025-02-08 08:46:15,2025,2,8,5,845.30,Loja Física,Condicionador Match - Variação 1,Cabelos,Condicionador Match,Felipe Lima,GO,Outros
1381,2025-05-22 20:26:27,2025,5,22,2,276.10,Site,Glamour - Variação 3,Perfumaria,Glamour,José Miguel Sales,MA,Gmail User
1406,2025-05-12 06:42:06,2025,5,12,4,919.56,App,Quasar - Variação 3,Perfumaria,Quasar,João Gabriel Pastor,PA,Outros
1201,2025-09-17 08:02:15,2025,9,17,5,853.95,Revendedora,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Maysa Silva,RR,Outros
1268,2025-09-14 15:43:31,2025,9,14,5,912.65,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Helena Vieira,DF,Gmail User
1868,2025-09-09 14:29:25,2025,9,9,2,287.90,App,Malbec - Variação 1,Perfumaria,Malbec,Bento Ribeiro,PA,Outros
1397,2025-08-18 22:05:39,2025,8,18,5,853.95,App,Batom Make B. - Variação 3,Maquiagem,Batom Make B.,Melina Barbosa,SC,Outros
1765,2025-09-03 03:23:56,2025,9,3,3,335.25,Revendedora,Floratta - Variação 2,Perfumaria,Floratta,Srta. Maria Dias,AC,Outros
2179,2025-04-07 11:31:31,2025,4,7,2,492.00,Site,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Marcos Vinicius Ferreira,RN,Gmail User
2641,2025-11-05 09:25:33,2025,11,5,1,222.48,Site,Quasar - Variação 1,Perfumaria,Quasar,Luiz Gustavo Viana,RS,Outros
2637,2025-05-08 11:25:19,2025,5,8,5,912.65,Site,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Francisco Guerra,SC,Outros
1782,2025-09-28 03:52:43,2025,9,28,1,182.53,Revendedora,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Bento Rocha,RO,Outros
1075,2025-04-14 10:05:43,2025,4,14,5,382.95,Site,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Kamilly da Cruz,MT,Outros
2230,2025-11-15 23:00:51,2025,11,15,2,333.98,App,Egeo - Variação 2,Perfumaria,Egeo,Aylla Fogaça,CE,Outros
1294,2025-06-17 14:18:36,2025,6,17,3,630.60,App,Base Mate - Variação 1,Maquiagem,Base Mate,Sra. Ana Luiza Gomes,SP,Outros
2064,2025-04-17 14:08:47,2025,4,17,3,370.38,Revendedora,Shampoo Match - Variação 2,Cabelos,Shampoo Match,Ana Luiza Fernandes,RO,Outros
1839,2025-03-06 14:17:17,2025,3,6,5,1059.70,Site,Loção Nativa SPA - Variação 1,Corpo e Banho,Loção Nativa SPA,Noah Martins,MG,Outros
2050,2025-01-05 03:52:36,2025,1,5,4,492.60,Loja Física,Base Mate - Variação 2,Maquiagem,Base Mate,Maria Helena Abreu,RJ,Gmail User
1731,2025-10-20 16:33:11,2025,10,20,5,382.95,Revendedora,Batom Make B. - Variação 2,Maquiagem,Batom Make B.,Anna Liz Leão,RS,Outros
1763,2025-05-30 09:29:59,2025,5,30,4,730.12,App,Máscara Capilar - Variação 2,Cabelos,Máscara Capilar,Dra. Letícia Ribeiro,GO,Gmail User
2011,2025-05-06 22:31:39,2025,5,6,2,223.50,Loja Física,Floratta - Variação 2,Perfumaria,Floratta,Esther da Cunha,RN,Outros
2086,2025-01-15 11:50:28,2025,1,15,3,98.49,Revendedora,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Yago Pereira,MG,Outros
2235,2025-10-15 11:13:30,2025,10,15,2,287.90,App,Malbec - Variação 1,Perfumaria,Malbec,Bruno Melo,CE,Outros
1593,2025-04-06 06:26:38,2025,4,6,4,877.40,App,Máscara Capilar - Variação 3,Cabelos,Máscara Capilar,Amanda das Neves,TO,Gmail User
2391,2025-09-06 00:52:39,2025,9,6,3,374.58,Revendedora,Máscara de Cílios - Variação 2,Maquiagem,Máscara de Cílios,Emanuelly Siqueira,PE,Outros
1002,2024-12-10 08:10:31,2024,12,10,5,725.65,Site,Egeo - Variação 3,Perfumaria,Egeo,Maria Luísa Mendonça,SP,Outros
2371,2025-02-01 09:14:06,2025,2,1,2,246.30,Loja Física,Base Mate - Variação 2,Maquiagem,Base Mate,Helena Sousa,CE,Outros
1791,2025-02-13 07:47:33,2025,2,13,2,301.40,Loja Física,Sabonete Líquido - Variação 3,Corpo e Banho,Sabonete Líquido,Danilo Azevedo,CE,Outros
1087,2025-03-29 09:41:02,2025,3,29,3,715.89,App,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Dr. João Gabriel Montenegro,CE,Outros
1231,2025-10-13 05:03:34,2025,10,13,5,615.75,App,Base Mate - Variação 2,Maquiagem,Base Mate,Dr. João Pedro Ribeiro,RR,Outros
2027,2025-08-27 16:48:23,2025,8,27,5,615.75,Revendedora,Base Mate - Variação 2,Maquiagem,Base Mate,Isabella Santos,TO,Outros
2475,2025-08-17 15:53:18,2025,8,17,5,1230.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Dr. Samuel Cassiano,PB,Outros
1734,2025-11-10 16:47:31,2025,11,10,4,954.52,Site,Máscara de Cílios - Variação 3,Maquiagem,Máscara de Cílios,Lunna Vieira,PB,Outros
1183,2025-03-09 06:25:22,2025,3,9,2,65.66,Revendedora,Loção Nativa SPA - Variação 3,Corpo e Banho,Loção Nativa SPA,Dr. José Marques,SC,Outros
2359,2025-12-04 00:07:34,2025,12,4,5,242.00,App,Sabonete Líquido - Variação 1,Corpo e Banho,Sabonete Líquido,Lunna Souza,MG,Outros
1859,2025-08-30 21:52:01,2025,8,30,3,446.25,Revendedora,Shampoo Match - Variação 3,Cabelos,Shampoo Match,Igor Melo,TO,Outros
1164,2025-06-11 18:00:46,2025,6,11,3,482.40,Loja Física,Floratta - Variação 3,Perfumaria,Floratta,Arthur Gabriel Sales,ES,Outros
1583,2024-12-31 07:50:42,2024,12,31,4,984.00,Revendedora,Óleo Corporal - Variação 1,Corpo e Banho,Óleo Corporal,Dra. Stephany da Rosa,SP,Outros
1100,2025-04-15 07:32:17,2025,4,15,1,76.07,App,Egeo - Variação 1,Perfumaria,Egeo,Milena da Conceição,AL,Outros
2176,2025-05-19 18:49:30,2025,5,19,1,216.03,Revendedora,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Cauã Oliveira,BA,Outros
1219,2025-08-30 15:28:39,2025,8,30,3,566.73,App,Malbec - Variação 2,Perfumaria,Malbec,Henry Gonçalves,RJ,Outros
1824,2025-07-14 20:26:02,2025,7,14,2,459.78,Site,Quasar - Variação 3,Perfumaria,Quasar,Danilo Guerra,TO,Outros
1236,2025-12-03 08:21:36,2025,12,3,3,455.73,Loja Física,Óleo Corporal - Variação 2,Corpo e Banho,Óleo Corporal,Sr. Lucas Gabriel Azevedo,MS,Outros
1760,2025-08-26 14:53:33,2025,8,26,5,184.95,App,Batom Make B. - Variação 1,Maquiagem,Batom Make B.,Manuela Vargas,MA,Outros
1574,2025-10-03 06:56:50,2025,10,3,1,216.03,App,Condicionador Match - Variação 2,Cabelos,Condicionador Match,Oliver Aragão,PA,Outros
1331,2025-01-19 23:05:06,2025,1,19,4,492.60,Site,Base Mate - Variação 2,Maquiagem,Base Mate,Olivia Aparecida,MT,Outros
